file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\listener\MethodInvokerMethodInterceptor.java,org.springframework.batch.core.listener.MethodInvokerMethodInterceptor,class,5,8,3,5,12,1,0,10,0,0.3,1.0,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,43,6,1,2,0,1,1,0,8,0,6,3,0,0,0,59,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\support\DefaultJobLoaderTests.java,org.springframework.batch.core.configuration.support.DefaultJobLoaderTests$StubJob,innerclass,4,4,0,4,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,2,0,0,1,0,0,0,0,0,14,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\FailTransitionDefaultStatusJobParserTests.java,org.springframework.batch.core.configuration.xml.FailTransitionDefaultStatusJobParserTests,class,5,5,0,5,1,2,0,11,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,1,2,0,2,0,0,0,0,22,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\mapping\PropertyMatchesTests.java,org.springframework.batch.item.file.mapping.PropertyMatchesTests,class,3,3,0,3,6,2,0,6,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,11,8,6,0,6,0,0,2,0,22,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\avro\builder\AvroItemWriterBuilder.java,org.springframework.batch.item.avro.builder.AvroItemWriterBuilder,class,6,7,1,6,7,1,0,8,3,0.62500006,0.4,1.0,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,39,6,0,1,0,0,9,0,7,1,5,0,0,0,0,49,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\amqp\builder\AmqpItemWriterBuilder.java,org.springframework.batch.item.amqp.builder.AmqpItemWriterBuilder,class,4,6,2,4,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,1,0,2,0,2,0,0,0,0,27,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\annotation\TransactionManagerConfigurationTests.java,org.springframework.batch.core.configuration.annotation.TransactionManagerConfigurationTests,class,9,9,0,9,4,1,0,6,1,1.0,0.0,0.0,2,1,0,0,0,2,2,0,0,0,2,2,0,0,2,0,0,0,0,17,3,1,0,0,0,2,0,2,0,4,2,0,0,0,36,1024,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\NoSuchJobInstanceException.java,org.springframework.batch.core.launch.NoSuchJobInstanceException,class,1,3,2,1,2,4,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\function\PredicateFilteringItemProcessorTests.java,org.springframework.batch.item.function.PredicateFilteringItemProcessorTests,class,2,2,0,2,2,1,0,5,1,0.5,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,12,0,0,0,0,0,6,0,2,0,3,0,0,0,2,19,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\database\JdbcPagingItemReader.java,org.springframework.batch.item.database.JdbcPagingItemReader,class,9,21,12,9,44,3,0,42,69,0.8511904,0.2,0.62222224,14,0,9,4,1,0,10,0,0,0,12,2,1,11,0,0,2,0,1,159,4,3,15,0,0,11,5,29,6,21,3,0,1,0,228,1,4
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\StepListenerFactoryBeanTests.java,org.springframework.batch.core.listener.StepListenerFactoryBeanTests,class,21,21,0,21,20,1,0,34,48,0.7,0.3736842,0.4105263,20,0,0,0,0,20,20,0,0,0,3,0,0,3,0,0,3,0,0,333,0,0,0,0,24,21,8,44,0,45,0,10,3,1,80,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\annotation\BatchRegistrarTests.java,org.springframework.batch.core.configuration.annotation.BatchRegistrarTests$JobConfigurationWithUserDefinedInfrastructureBeans,innerclass,9,9,0,9,6,1,0,1,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\partitioning\remote\aggregating\ManagerConfiguration.java,org.springframework.batch.samples.partitioning.remote.aggregating.ManagerConfiguration,class,18,20,2,18,7,1,0,17,19,0.78571427,0.04761905,0.04761905,7,0,7,0,0,0,7,0,0,0,2,1,0,2,0,0,2,0,0,25,6,0,0,0,0,5,1,2,0,2,0,0,0,0,53,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\SkipProcessorStub.java,org.springframework.batch.core.step.item.SkipProcessorStub,class,4,6,2,4,8,2,0,4,1,0.5,0.46666667,0.6666667,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,2,0,0,38,4,0,0,1,0,0,0,5,0,3,2,0,0,0,26,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\DummyCompletionPolicy.java,org.springframework.batch.core.configuration.xml.DummyCompletionPolicy,class,3,5,2,3,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\builder\JdbcPagingItemReaderBuilderTests.java,org.springframework.batch.item.database.builder.JdbcPagingItemReaderBuilderTests$Foo,innerclass,0,0,0,0,10,1,0,0,21,0.7,0.26666668,0.8,10,0,10,0,0,0,10,0,0,0,4,0,0,4,0,0,0,0,0,38,4,0,0,0,0,0,0,8,0,4,0,0,0,0,11,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\NoSuchJobInstanceExceptionTests.java,org.springframework.batch.core.launch.NoSuchJobInstanceExceptionTests,class,2,2,0,2,2,3,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\BatchStatus.java,org.springframework.batch.core.BatchStatus,enum,1,22,21,1,22,1,0,6,28,0.0,0.071428575,0.10714286,8,2,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,45,11,1,6,0,0,0,3,0,0,0,2,0,0,0,137,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\xml\stax\FragmentEventReader.java,org.springframework.batch.item.xml.stax.FragmentEventReader,interface,0,3,3,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\separator\DefaultRecordSeparatorPolicyTests.java,org.springframework.batch.item.file.separator.DefaultRecordSeparatorPolicyTests,class,2,2,0,2,11,1,0,8,0,0.0,1.0,1.0,11,0,0,0,0,11,11,0,0,0,1,0,0,1,0,0,1,0,0,45,0,0,0,0,0,15,0,8,2,8,0,0,0,0,29,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\async\AsyncItemWriterTests.java,org.springframework.batch.integration.async.AsyncItemWriterTests$ListItemStreamWriter,innerclass,3,3,0,3,5,1,0,2,8,0.75,0.1,0.1,5,0,5,0,0,0,5,0,0,0,4,0,3,0,1,0,0,0,0,21,0,0,0,0,0,0,0,7,0,4,0,0,0,0,20,10,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\annotation\JobLoaderConfigurationTests.java,org.springframework.batch.core.configuration.annotation.JobLoaderConfigurationTests$VanillaConfiguration,innerclass,11,11,0,11,2,1,0,4,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,2,0,1,0,1,0,1,0,0,16,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\explore\support\JobExplorerFactoryBeanTests.java,org.springframework.batch.core.explore.support.JobExplorerFactoryBeanTests$CustomJobKeyGenerator,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\stax\AbstractEventWriterWrapperTests.java,org.springframework.batch.item.xml.stax.AbstractEventWriterWrapperTests,class,3,3,0,3,9,2,0,21,0,0.0,1.0,1.0,9,0,0,0,0,9,9,0,0,0,2,0,0,2,0,0,2,0,0,53,0,0,0,0,0,4,0,10,0,10,0,0,1,0,36,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\json\GsonJsonFileItemWriterFunctionalTests.java,org.springframework.batch.item.json.GsonJsonFileItemWriterFunctionalTests,class,6,6,0,6,4,2,0,2,6,0.0,0.0,0.0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,2,0,1,0,1,0,0,0,0,23,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\samples\amqp\AmqpJobFunctionalTests.java,org.springframework.batch.samples.amqp.AmqpJobFunctionalTests$AmqpConfiguration,innerclass,11,11,0,11,3,1,0,8,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,2,2,0,0,0,2,0,0,24,3,0,0,0,0,3,0,6,0,6,0,0,0,0,41,8,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\repository\dao\AbstractExecutionContextSerializerTests.java,org.springframework.batch.core.repository.dao.AbstractExecutionContextSerializerTests$ComplexObject,innerclass,2,2,0,2,21,1,0,6,1,0.6727272,0.4909091,1.0,11,0,11,0,0,0,11,0,0,0,5,1,0,5,0,0,1,0,4,61,12,0,7,0,4,3,8,10,7,7,1,0,0,0,35,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\Neo4jItemReaderTests.java,org.springframework.batch.item.data.Neo4jItemReaderTests,class,9,10,1,9,6,1,0,32,0,0.2777778,1.0,1.0,6,0,0,1,0,5,5,0,0,0,3,0,0,3,0,0,0,0,3,84,1,0,0,0,0,33,1,15,0,13,0,0,0,0,65,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\RepositoryItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.RepositoryItemReaderBuilderTests$TestRepository,interface,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\jms\ExternalRetryInBatchTests.java,org.springframework.batch.jms.ExternalRetryInBatchTests$Anonymous1,anonymous,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\repeat\support\TaskExecutorRepeatTemplateBulkAsynchronousTests.java,org.springframework.batch.repeat.support.TaskExecutorRepeatTemplateBulkAsynchronousTests$Anonymous2,anonymous,2,2,0,2,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,12,1,0,1,0,0,1,2,2,0,2,1,0,0,0,16,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\repository\dao\Jackson2ExecutionContextStringSerializer.java,org.springframework.batch.core.repository.dao.Jackson2ExecutionContextStringSerializer,class,11,12,1,11,5,3,0,13,0,0.8,1.0,1.0,5,1,4,1,0,0,4,0,0,0,4,3,0,4,0,0,3,0,1,144,2,0,0,0,0,6,0,9,0,6,0,1,3,0,138,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\repeat\support\TaskExecutorRepeatTemplateBulkAsynchronousTests.java,org.springframework.batch.repeat.support.TaskExecutorRepeatTemplateBulkAsynchronousTests$Anonymous1,anonymous,3,3,0,3,7,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,19,1,0,4,0,0,3,1,4,1,4,1,0,0,0,21,-1,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\database\support\AbstractSqlPagingQueryProvider.java,org.springframework.batch.item.database.support.AbstractSqlPagingQueryProvider,class,5,26,21,5,31,1,15,22,109,0.8333334,0.16176471,0.77205884,18,0,14,1,3,0,17,2,0,0,7,0,0,7,0,0,0,0,2,110,11,1,3,0,0,15,5,18,5,15,3,0,0,0,199,1025,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\annotation\DataSourceConfiguration.java,org.springframework.batch.core.configuration.annotation.DataSourceConfiguration,class,4,7,3,4,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,18,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\support\CommandLineJobRunnerTests.java,org.springframework.batch.core.launch.support.CommandLineJobRunnerTests$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\xml\StaxEventItemWriter.java,org.springframework.batch.item.xml.StaxEventItemWriter,class,20,26,6,20,94,3,0,88,571,0.932566,0.057040997,0.34581104,38,0,27,4,7,0,34,0,0,0,32,8,4,28,0,0,8,0,5,399,12,3,7,13,1,69,9,80,14,49,4,0,0,0,324,1,5
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\support\CommandLineJobRunnerTests.java,org.springframework.batch.core.launch.support.CommandLineJobRunnerTests$Anonymous4,anonymous,1,1,0,1,3,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,0,10,2,0,0,0,1,2,3,2,3,2,0,0,0,0,7,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\transform\PassThroughFieldExtractorTests.java,org.springframework.batch.item.file.transform.PassThroughFieldExtractorTests,class,3,3,0,3,5,1,0,4,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,32,0,11,0,11,0,0,0,0,20,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\configuration\xml\TopLevelStepListenerParser.java,org.springframework.batch.core.configuration.xml.TopLevelStepListenerParser,class,8,9,1,8,2,2,0,3,0,0.0,1.0,1.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,28,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\support\CommandLineJobRunnerTests.java,org.springframework.batch.core.launch.support.CommandLineJobRunnerTests$Anonymous5,anonymous,1,1,0,1,3,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,0,10,2,0,0,0,1,1,3,2,2,2,0,0,0,0,4,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\support\CommandLineJobRunnerTests.java,org.springframework.batch.core.launch.support.CommandLineJobRunnerTests$Anonymous2,anonymous,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\config\xml\RemoteChunkingWorkerParser.java,org.springframework.batch.integration.config.xml.RemoteChunkingWorkerParser,class,12,13,1,12,2,3,0,9,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,8,8,0,8,0,0,8,0,0,49,1,0,0,0,0,12,0,16,1,16,1,0,1,0,71,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\support\CommandLineJobRunnerTests.java,org.springframework.batch.core.launch.support.CommandLineJobRunnerTests$Anonymous3,anonymous,1,1,0,1,3,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,0,10,2,0,0,0,1,2,3,2,3,2,0,0,0,0,7,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\transform\RecordFieldExtractorTests.java,org.springframework.batch.item.file.transform.RecordFieldExtractorTests,class,5,5,0,5,6,1,0,5,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,6,3,7,0,7,0,0,1,3,31,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantStepFactoryBeanRollbackTests.java,org.springframework.batch.core.step.item.FaultTolerantStepFactoryBeanRollbackTests,class,29,29,0,29,26,1,0,71,0,0.51,1.0,1.0,25,0,0,0,0,25,25,0,0,0,8,0,0,7,1,0,1,0,11,343,0,0,0,0,0,114,54,45,0,39,0,0,1,0,102,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\chunk\RemoteChunkFaultTolerantStepIntegrationTests.java,org.springframework.batch.integration.chunk.RemoteChunkFaultTolerantStepIntegrationTests,class,13,13,0,13,6,1,0,15,0,0.4,0.6,0.6,5,0,0,0,0,5,5,0,0,0,3,0,0,3,0,0,0,0,3,40,0,1,1,0,0,9,12,10,0,12,1,0,0,0,35,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\builder\FaultTolerantStepBuilderTests.java,org.springframework.batch.core.step.builder.FaultTolerantStepBuilderTests,class,9,9,0,9,3,1,0,12,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,2,6,0,6,0,0,0,0,42,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\database\support\SqlPagingQueryProviderFactoryBean.java,org.springframework.batch.item.database.support.SqlPagingQueryProviderFactoryBean,class,17,18,1,17,17,1,0,15,37,0.8181819,0.13636364,0.54545456,11,0,11,0,0,0,12,0,0,0,8,0,0,8,0,0,1,0,0,82,3,0,2,1,0,4,0,12,1,11,1,0,0,0,113,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepListenerParserTests.java,org.springframework.batch.core.configuration.xml.StepListenerParserTests,class,13,14,1,13,21,1,0,8,6,0.75,0.0,0.0,4,0,0,1,0,3,3,0,0,0,3,0,0,3,0,0,0,0,0,94,1,9,0,1,3,16,3,30,0,17,3,0,0,0,47,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\json\JsonObjectReader.java,org.springframework.batch.item.json.JsonObjectReader,interface,4,16,12,4,5,1,0,1,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,1,0,1,1,0,0,0,73,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\repeat\support\ResultHolderResultQueueTests.java,org.springframework.batch.repeat.support.ResultHolderResultQueueTests,class,4,4,0,4,2,1,0,9,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,38,0,0,0,0,0,0,1,1,0,1,0,0,1,0,14,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\transform\Name.java,org.springframework.batch.item.file.transform.Name,class,1,4,3,1,22,1,0,3,0,0.5,0.53333336,0.8,10,0,10,0,0,0,10,0,0,0,3,0,0,3,0,0,0,0,0,54,13,0,10,0,4,0,4,12,6,6,2,0,0,0,21,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FatalSkippableException.java,org.springframework.batch.core.step.item.FatalSkippableException,class,1,2,1,1,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\repository\dao\Jackson2ExecutionContextStringSerializer.java,org.springframework.batch.core.repository.dao.Jackson2ExecutionContextStringSerializer$JobParametersModule$JobParametersMixIn,innerclass,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1026,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\CompositeItemWriteListenerTests.java,org.springframework.batch.core.listener.CompositeItemWriteListenerTests,class,5,5,0,5,5,1,0,7,0,0.0,1.0,1.0,5,0,0,0,0,5,5,0,0,0,2,0,0,0,0,2,0,0,0,36,0,0,0,0,0,1,0,7,0,7,0,1,0,0,28,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\function\PredicateFilteringItemProcessor.java,org.springframework.batch.item.function.PredicateFilteringItemProcessor,class,2,2,0,2,3,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,1,0,1,0,1,0,0,0,0,35,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\samples\helloworld\HelloWorldJobFunctionalTests.java,org.springframework.batch.samples.helloworld.HelloWorldJobFunctionalTests,class,8,8,0,8,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,19,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\file\patternmatching\Address.java,org.springframework.batch.samples.file.patternmatching.Address,class,1,9,8,1,32,1,0,3,72,0.8366013,0.23529412,0.5882353,17,0,17,0,0,0,17,0,0,0,9,2,2,7,0,0,2,0,0,101,19,0,12,0,6,8,5,15,7,12,2,0,0,0,44,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\FlowJobTests.java,org.springframework.batch.core.job.flow.FlowJobTests,class,34,35,1,34,33,2,0,52,0,0.6222222,1.0,1.0,27,0,1,2,0,24,25,0,0,0,5,0,0,5,0,0,1,0,5,554,3,2,1,1,0,231,29,102,1,97,2,6,1,2,104,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\RemoteChunkingManagerStepBuilder.java,org.springframework.batch.integration.chunk.RemoteChunkingManagerStepBuilder,class,31,33,2,31,48,2,0,38,849,0.95918375,0.006968641,0.017421603,42,0,42,0,0,0,42,0,0,0,7,1,0,7,0,0,2,0,0,193,39,0,3,0,0,15,4,11,1,8,2,0,0,0,219,1,1
